,l2,mean_test_accuracy,mean_test_auc,mean_test_fn,mean_test_fp,mean_test_loss,mean_test_tn,mean_test_tp,mean_train_accuracy,mean_train_auc,mean_train_fn,mean_train_fp,mean_train_loss,mean_train_tn,mean_train_tp,n_hidden_layers,rate,units_0,units_1,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,std_train_accuracy
36,,0.6965346534653466,0.7349500049014803,59.8,62.8,,139.2,142.2,0.720049504950495,0.7648845701401823,222.0,230.4,,577.6,586.0,,,,,XGBoost,0.5087662696838379,0.025406607715016374,0.06724181175231933,0.00499001274769246,1000,100,3,0.56,"{'reg_lambda': 1000, 'reg_alpha': 100, 'n_estimators': 3, 'learning_rate': 0.56}",149.0,137.0,140.0,151.0,134.0,6.675327707311454,26.0,623.0,573.0,553.0,611.0,570.0,26.487733009829288,123.0,146.0,151.0,137.0,139.0,9.516301802696256,25.0,550.0,583.0,596.0,568.0,591.0,16.74037036627326,79.0,56.0,51.0,65.0,63.0,9.516301802696255,26.0,258.0,225.0,212.0,240.0,217.0,16.74037036627326,53.0,65.0,62.0,51.0,68.0,6.675327707311455,23.0,185.0,235.0,255.0,197.0,238.0,26.487733009829288,0.7233727085579844,0.7320360748946182,0.7665179884325066,0.7398294284874031,0.7129938241348888,0.018138053982229004,28.0,0.7751369351044015,0.7507796417017939,0.7645068498186454,0.7766104426036662,0.7573889814724046,0.009978803543103914,0.6732673267326733,0.7004950495049505,0.7202970297029703,0.7128712871287128,0.6757425742574258,0.019083500264748858,28.0,0.7258663366336634,0.7153465346534653,0.7110148514851485,0.7295792079207921,0.718440594059406,0.006796797137498024
37,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.696208381652832,0.03780982672765379,0.06479263305664062,0.005962263617781421,1000,1000,21,0.6200000000000001,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 21, 'learning_rate': 0.6200000000000001}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
38,,0.7118811881188118,0.777340456817959,51.2,65.2,,136.8,150.8,0.7397277227722773,0.8308064160376434,181.4,239.2,,568.8,626.6,,,,,XGBoost,1.8372976779937744,0.0273712023431401,0.08241353034973145,0.006052655352973011,1000,10,14,0.8800000000000003,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 14, 'learning_rate': 0.8800000000000003}",150.0,151.0,157.0,151.0,145.0,3.815756805667782,4.0,641.0,630.0,622.0,617.0,623.0,8.309031231136395,132.0,140.0,140.0,139.0,133.0,3.54400902933387,31.0,557.0,570.0,561.0,579.0,577.0,8.634813257969162,70.0,62.0,62.0,63.0,69.0,3.54400902933387,20.0,251.0,238.0,247.0,229.0,231.0,8.63481325796916,52.0,51.0,45.0,51.0,57.0,3.8157568056677826,45.0,167.0,178.0,186.0,191.0,185.0,8.309031231136395,0.7484805411234193,0.7925203411430252,0.8107293402607588,0.7683928046269973,0.7665792569355946,0.02178992915185279,5.0,0.8334163010979316,0.827650934957357,0.8271186648367808,0.8324360050485247,0.8334101742476228,0.0028214601523269835,0.698019801980198,0.7202970297029703,0.7351485148514851,0.7178217821782178,0.6881188118811881,0.016758723643377004,3.0,0.7413366336633663,0.7425742574257426,0.7320544554455446,0.7400990099009901,0.7425742574257426,0.00394489540854187
39,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.5374324798583985,0.030609790598725616,0.07154340744018554,0.012943531820367563,10000,1000,14,0.7300000000000002,"{'reg_lambda': 10000, 'reg_alpha': 1000, 'n_estimators': 14, 'learning_rate': 0.7300000000000002}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
40,,0.7044554455445544,0.7585212234094696,52.0,67.4,,134.6,150.0,0.732920792079208,0.8007505391628271,182.6,249.0,,559.0,625.4,,,,,XGBoost,4.203708600997925,0.0845971675474571,0.0750363826751709,0.016264694040693008,10000,10,31,0.9700000000000004,"{'reg_lambda': 10000, 'reg_alpha': 10, 'n_estimators': 31, 'learning_rate': 0.9700000000000004}",149.0,150.0,156.0,152.0,143.0,4.242640687119285,11.0,648.0,630.0,624.0,622.0,603.0,14.472042012100435,130.0,137.0,136.0,137.0,133.0,2.727636339397171,46.0,546.0,559.0,556.0,567.0,567.0,7.8230428862431785,72.0,65.0,66.0,65.0,69.0,2.727636339397171,3.0,262.0,249.0,252.0,241.0,241.0,7.8230428862431785,53.0,52.0,46.0,50.0,59.0,4.242640687119285,37.0,160.0,178.0,184.0,186.0,205.0,14.472042012100435,0.7366802274286834,0.7740417606117047,0.7874840701891971,0.7541540045093618,0.7402460543084011,0.019543884366516093,13.0,0.8115702504656406,0.797415694539751,0.7952889116263111,0.8045404555925889,0.7949373835898441,0.006421416680829869,0.6905940594059405,0.7103960396039604,0.7227722772277227,0.7153465346534653,0.6831683168316832,0.0150644792620821,15.0,0.7388613861386139,0.7357673267326733,0.7301980198019802,0.7357673267326733,0.724009900990099,0.005259536970513823
41,,0.7014851485148514,0.7418463876090579,57.0,63.6,,138.4,145.0,0.7310643564356436,0.7723224132437997,202.6,232.0,,576.0,605.4,,,,,XGBoost,0.4912172794342041,0.02642037846407088,0.07220439910888672,0.014819170289116881,1000,10,3,0.56,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 3, 'learning_rate': 0.56}",145.0,143.0,145.0,151.0,141.0,3.3466401061363023,23.0,612.0,604.0,585.0,612.0,614.0,10.762899237658967,138.0,140.0,144.0,136.0,134.0,3.4409301068170506,26.0,573.0,577.0,591.0,567.0,572.0,8.148619514985345,64.0,62.0,58.0,66.0,68.0,3.4409301068170506,25.0,235.0,231.0,217.0,241.0,236.0,8.148619514985345,57.0,59.0,57.0,51.0,61.0,3.3466401061363023,28.0,196.0,204.0,223.0,196.0,194.0,10.762899237658969,0.7344500539162827,0.7428683462405646,0.7661381237133613,0.743186942456622,0.7225884717184591,0.014272371955979966,25.0,0.7774513528085483,0.7671950053916283,0.7655652632094894,0.7786177519360847,0.7727826928732479,0.005255445851978651,0.7004950495049505,0.7004950495049505,0.7153465346534653,0.7103960396039604,0.6806930693069307,0.011881188118811852,21.0,0.7332920792079208,0.7308168316831684,0.7277227722772277,0.7295792079207921,0.7339108910891089,0.0023021132719973155
42,,0.7099009900990099,0.7801465542593864,51.0,66.2,,135.8,151.0,0.7459158415841584,0.8403332087540436,179.2,231.4,,576.6,628.8,,,,,XGBoost,4.836125278472901,0.13959429076547486,0.06556854248046876,0.00987750056301136,1000,10,38,0.54,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 38, 'learning_rate': 0.54}",149.0,152.0,156.0,153.0,145.0,3.7416573867739413,3.0,641.0,636.0,627.0,620.0,620.0,8.471127433818948,131.0,139.0,139.0,138.0,132.0,3.54400902933387,36.0,564.0,577.0,564.0,592.0,586.0,11.34195750300626,71.0,63.0,63.0,64.0,70.0,3.54400902933387,13.0,244.0,231.0,244.0,216.0,222.0,11.341957503006261,53.0,50.0,46.0,49.0,57.0,3.7416573867739413,48.0,167.0,172.0,181.0,188.0,188.0,8.471127433818948,0.7537863934908342,0.7989412802666405,0.807788452112538,0.7735393588863837,0.7666772865405354,0.020185393342389193,3.0,0.8470600308793256,0.8374929541221449,0.8352489951965493,0.8415665437212037,0.840297519850995,0.0040171830582246305,0.693069306930693,0.7202970297029703,0.7301980198019802,0.7202970297029703,0.6856435643564357,0.017319659093599886,6.0,0.7456683168316832,0.7506188118811881,0.7370049504950495,0.75,0.7462871287128713,0.004866238428548859
43,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.5315169811248779,0.011731665878888452,0.0704871654510498,0.011722298976049334,10000,1000,15,0.6900000000000002,"{'reg_lambda': 10000, 'reg_alpha': 1000, 'n_estimators': 15, 'learning_rate': 0.6900000000000002}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
44,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.29027342796325684,0.016879296341169685,0.06948761940002442,0.004489170049168996,1000,1000,6,0.53,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 6, 'learning_rate': 0.53}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
45,,0.7049504950495049,0.7571635133810412,52.8,66.4,,135.6,149.2,0.7335396039603961,0.7983311991471425,184.0,246.6,,561.4,624.0,,,,,XGBoost,0.7870910167694092,0.039666643577995694,0.06329131126403809,0.011874563773988694,1000,10,5,0.7900000000000003,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 5, 'learning_rate': 0.7900000000000003}",149.0,150.0,152.0,152.0,143.0,3.3105890714493698,18.0,638.0,627.0,618.0,616.0,621.0,7.92464510246358,135.0,137.0,137.0,137.0,132.0,1.9595917942265424,39.0,554.0,561.0,561.0,567.0,564.0,4.317406628984581,67.0,65.0,65.0,65.0,70.0,1.9595917942265424,12.0,254.0,247.0,247.0,241.0,244.0,4.317406628984581,53.0,52.0,50.0,50.0,59.0,3.3105890714493698,33.0,170.0,181.0,190.0,192.0,187.0,7.92464510246358,0.7396211155769041,0.7659053034016273,0.7868591314577003,0.7497181648857956,0.7437138515831782,0.017333845292548136,17.0,0.8093408428095284,0.7933696757670817,0.7907029641701795,0.8015030695520047,0.7967394434369179,0.006581996426520446,0.7029702970297029,0.7103960396039604,0.7153465346534653,0.7153465346534653,0.6806930693069307,0.012947224584774248,14.0,0.7376237623762376,0.7351485148514851,0.7295792079207921,0.7320544554455446,0.7332920792079208,0.0027283920402287666
46,,0.7173267326732672,0.7861141064601508,49.8,64.4,,137.6,152.2,0.7592821782178217,0.8585861680227428,167.2,221.8,,586.2,640.8,,,,,XGBoost,6.247940111160278,0.12438927096470406,0.07690787315368652,0.0069986455461808796,1000,10,45,0.9000000000000004,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 45, 'learning_rate': 0.9000000000000004}",148.0,155.0,158.0,154.0,146.0,4.48998886412873,1.0,649.0,651.0,639.0,635.0,630.0,8.059776671843954,131.0,141.0,142.0,140.0,134.0,4.317406628984581,29.0,580.0,580.0,578.0,596.0,597.0,8.44748483277715,71.0,61.0,60.0,62.0,68.0,4.317406628984581,22.0,228.0,228.0,230.0,212.0,211.0,8.44748483277715,54.0,47.0,44.0,48.0,56.0,4.48998886412873,50.0,159.0,157.0,169.0,173.0,178.0,8.059776671843954,0.7530634251543966,0.8022007646309187,0.820532300754828,0.7778649152043917,0.7769091265562198,0.023188449779101995,1.0,0.8633398380060778,0.8581588202137045,0.8525696010195079,0.8586114412802668,0.8602511395941574,0.0035143093784108063,0.6905940594059405,0.7326732673267327,0.7425742574257426,0.7277227722772277,0.693069306930693,0.021373300143488042,1.0,0.760519801980198,0.7617574257425742,0.7530940594059405,0.7617574257425742,0.7592821782178217,0.003227327923367651
47,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.6639224052429199,0.04756084675646138,0.07185215950012207,0.012460561766526228,1000,1000,19,0.6000000000000001,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 19, 'learning_rate': 0.6000000000000001}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
48,,0.6995049504950496,0.7454244681893931,59.2,62.2,,139.8,142.8,0.723019801980198,0.7797337577198313,213.6,234.0,,574.0,594.4,,,,,XGBoost,4.479411220550537,0.21106766629274132,0.08250999450683594,0.009458397139941798,10000,100,32,0.8900000000000003,"{'reg_lambda': 10000, 'reg_alpha': 100, 'n_estimators': 32, 'learning_rate': 0.8900000000000003}",145.0,139.0,140.0,146.0,144.0,2.7856776554368237,24.0,627.0,575.0,554.0,608.0,608.0,26.23432865540874,133.0,145.0,150.0,140.0,131.0,7.138627319029898,23.0,561.0,577.0,596.0,574.0,562.0,12.696456198483101,69.0,57.0,52.0,62.0,71.0,7.138627319029899,27.0,247.0,231.0,212.0,234.0,246.0,12.696456198483101,57.0,63.0,62.0,56.0,58.0,2.7856776554368237,26.0,181.0,233.0,254.0,200.0,200.0,26.23432865540874,0.7347931575335751,0.7458705028918733,0.7674737770806783,0.7453435937653171,0.733641309675522,0.012151091317532909,23.0,0.78720912778159,0.7701090885697481,0.7662828705519067,0.7850532423291835,0.7900144593667286,0.009627372666254203,0.6881188118811881,0.7029702970297029,0.7178217821782178,0.7079207920792079,0.6806930693069307,0.013430356402228234,25.0,0.7351485148514851,0.7128712871287128,0.7116336633663366,0.7314356435643564,0.724009900990099,0.009503145455669547
49,,0.7084158415841584,0.7622659543182041,52.0,65.8,,136.2,150.0,0.7324257425742574,0.802239363787864,188.2,244.2,,563.8,619.8,,,,,XGBoost,2.0612658500671386,0.36612083158387043,0.06506600379943847,0.012689283859263734,1000,100,31,0.9800000000000004,"{'reg_lambda': 1000, 'reg_alpha': 100, 'n_estimators': 31, 'learning_rate': 0.9800000000000004}",149.0,151.0,157.0,152.0,141.0,5.215361924162119,11.0,639.0,621.0,617.0,624.0,598.0,13.196969349058897,134.0,137.0,138.0,138.0,134.0,1.8330302779823362,33.0,553.0,561.0,559.0,574.0,572.0,7.984985911070852,68.0,65.0,64.0,64.0,68.0,1.8330302779823358,18.0,255.0,247.0,249.0,234.0,236.0,7.984985911070851,53.0,51.0,45.0,50.0,61.0,5.215361924162119,37.0,169.0,187.0,191.0,184.0,210.0,13.196969349058898,0.7370600921478286,0.7736128810900892,0.7941868444270169,0.757082638956965,0.7493873149691207,0.019878418296611067,8.0,0.8138302923732967,0.7966559651014606,0.7976837442407607,0.8048919836290559,0.7981348335947456,0.006483227528785146,0.7004950495049505,0.7128712871287128,0.7301980198019802,0.7178217821782178,0.6806930693069307,0.016817116585606938,7.0,0.7376237623762376,0.7314356435643564,0.7277227722772277,0.7413366336633663,0.724009900990099,0.006330055372546749
