,l2,mean_test_accuracy,mean_test_auc,mean_test_fn,mean_test_fp,mean_test_loss,mean_test_tn,mean_test_tp,mean_train_accuracy,mean_train_auc,mean_train_fn,mean_train_fp,mean_train_loss,mean_train_tn,mean_train_tp,n_hidden_layers,rate,units_0,units_1,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,std_train_accuracy
20,0.06932281524301119,0.6897689700126648,0.7744204998016357,65.0,29.0,0.7284163236618042,123.0,86.0,0.6867043972015381,0.7891533374786377,321.0,122.0,0.7290602922439575,585.0,386.0,2.0,0.0,57.0,44.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.06742854050420177,0.6930692791938782,0.7728084325790405,65.0,28.0,1.172381043434143,124.0,86.0,0.694483757019043,0.7934336066246033,301.0,131.0,1.1653470993041992,576.0,406.0,2.0,0.0,59.0,21.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.072870877842706,0.6765676736831665,0.7646827697753906,61.0,37.0,3.179884433746338,115.0,90.0,0.693776547908783,0.7904096841812134,289.0,144.0,3.1736485958099365,563.0,418.0,2.0,0.0,59.0,63.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0750642839780144,0.6831682920455933,0.7678633332252502,40.0,56.0,0.9439845085144043,96.0,111.0,0.695190966129303,0.783848762512207,197.0,234.0,0.9371601343154907,473.0,510.0,2.0,0.0,63.0,26.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.08121002961723388,0.6798679828643799,0.7580602765083313,58.0,39.0,0.7503218054771423,113.0,93.0,0.698727011680603,0.7879719734191895,276.0,150.0,0.741866409778595,557.0,431.0,2.0,0.0,45.0,38.0,Neural Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,0.7103960396039604,0.776274384864229,50.6,66.4,,135.6,151.4,0.7400990099009901,0.8320060533281051,180.2,239.8,,568.2,627.8,,,,,XGBoost,14.63491177558899,0.12578498819087083,0.07326183319091797,0.007032329948893943,10000,112,0.7100000000000002,"{'reg_lambda': 10000, 'n_estimators': 112, 'learning_rate': 0.7100000000000002}",153.0,151.0,157.0,152.0,144.0,4.223742416388575,20.0,644.0,627.0,627.0,618.0,623.0,8.749857141690944,129.0,140.0,140.0,137.0,132.0,4.409081537009721,4.0,558.0,569.0,564.0,575.0,575.0,6.554387843269576,73.0,62.0,62.0,65.0,70.0,4.409081537009721,20.0,250.0,239.0,244.0,233.0,233.0,6.554387843269575,49.0,51.0,45.0,50.0,58.0,4.223742416388575,6.0,164.0,181.0,181.0,190.0,185.0,8.749857141690946,0.7459930398980492,0.7922507597294383,0.8060361729242231,0.7680374473090873,0.769054504460347,0.020870755849542896,6.0,0.836269881629252,0.8252032582589943,0.8276647203705518,0.8351555607293404,0.835736845652387,0.0046291172510463385,0.698019801980198,0.7202970297029703,0.7351485148514851,0.7153465346534653,0.6831683168316832,0.01805404210773312,9.0,0.7438118811881188,0.7400990099009901,0.7370049504950495,0.7382425742574258,0.7413366336633663,0.0023806168393157396
1,,0.7108910891089109,0.7444196647387511,47.6,69.2,,132.8,154.4,0.7549504950495048,0.7771038072247819,159.4,236.6,,571.4,648.6,,,,,XGBoost,19.602163791656494,0.6328634228485065,0.08025283813476562,0.0058467965105107565,100000,148,0.54,"{'reg_lambda': 100000, 'n_estimators': 148, 'learning_rate': 0.54}",147.0,154.0,157.0,160.0,154.0,4.317406628984581,4.0,646.0,660.0,631.0,649.0,657.0,10.170545708072895,134.0,132.0,139.0,131.0,128.0,3.655133376499413,22.0,566.0,570.0,576.0,565.0,580.0,5.782732917920384,68.0,70.0,63.0,71.0,74.0,3.655133376499413,4.0,242.0,238.0,232.0,243.0,228.0,5.782732917920384,55.0,48.0,45.0,42.0,48.0,4.31740662898458,22.0,162.0,148.0,177.0,159.0,151.0,10.170545708072897,0.7364351534163317,0.7455764140770513,0.7713582001764532,0.7450004901480247,0.7237280658758944,0.015615727989916199,19.0,0.7827533758945202,0.772749761052838,0.7724281014116263,0.7810769164787765,0.7765108812861484,0.004216034330637432,0.6955445544554455,0.7079207920792079,0.7326732673267327,0.7202970297029703,0.698019801980198,0.013949507726341962,6.0,0.75,0.7611386138613861,0.7469059405940595,0.7512376237623762,0.7654702970297029,0.007098826930544525
2,,0.7089108910891089,0.7467601215567101,49.6,68.0,,134.0,152.4,0.7481435643564357,0.781688988824625,167.0,240.0,,568.0,641.0,,,,,XGBoost,14.298139762878417,0.11304366895446269,0.0762547492980957,0.006531444500220859,100000,104,0.9600000000000004,"{'reg_lambda': 100000, 'n_estimators': 104, 'learning_rate': 0.9600000000000004}",148.0,151.0,157.0,160.0,146.0,5.314132102234569,10.0,651.0,653.0,631.0,650.0,620.0,13.16054710108968,133.0,135.0,139.0,132.0,131.0,2.8284271247461903,15.0,563.0,570.0,576.0,562.0,569.0,5.0990195135927845,69.0,67.0,63.0,70.0,71.0,2.8284271247461903,11.0,245.0,238.0,232.0,246.0,239.0,5.0990195135927845,54.0,51.0,45.0,42.0,56.0,5.314132102234569,16.0,157.0,155.0,177.0,158.0,188.0,13.16054710108968,0.7381874326046465,0.7460175472992844,0.7713459464758357,0.7450249975492599,0.7332246838545241,0.013150847337426651,15.0,0.786200495049505,0.7715734057935497,0.772340793794726,0.7875177678658956,0.7908124816194491,0.008090491266689545,0.6955445544554455,0.7079207920792079,0.7326732673267327,0.7227722772277227,0.6856435643564357,0.0171918369843419,16.0,0.7512376237623762,0.7568069306930693,0.7469059405940595,0.75,0.7357673267326733,0.006968162505078806
3,,0.7113861386138614,0.7766027840407802,50.4,66.2,,135.8,151.6,0.7413366336633664,0.8324795056857169,179.4,238.6,,569.4,628.6,,,,,XGBoost,17.464025259017944,0.4762143149531322,0.07744574546813965,0.006507643588532794,10000,123,0.6600000000000001,"{'reg_lambda': 10000, 'n_estimators': 123, 'learning_rate': 0.6600000000000001}",154.0,152.0,157.0,151.0,144.0,4.31740662898458,15.0,644.0,630.0,626.0,618.0,625.0,8.616263691415206,129.0,141.0,140.0,137.0,132.0,4.621688003316537,3.0,560.0,571.0,565.0,577.0,574.0,6.151422599691879,73.0,61.0,62.0,65.0,70.0,4.621688003316537,23.0,248.0,237.0,243.0,231.0,234.0,6.151422599691879,48.0,50.0,45.0,51.0,58.0,4.31740662898458,7.0,164.0,178.0,182.0,190.0,183.0,8.616263691415206,0.7456989510832271,0.7950323497696304,0.8062322321341044,0.7674002548769728,0.7686501323399667,0.021543125078885495,5.0,0.8365057653661405,0.8261368370747966,0.8280775169101068,0.8352581854720125,0.836419223605529,0.004451070791286354,0.7004950495049505,0.7252475247524752,0.7351485148514851,0.7128712871287128,0.6831683168316832,0.018296751101560704,4.0,0.745049504950495,0.7431930693069307,0.7370049504950495,0.739480198019802,0.7419554455445545,0.0028222163987602304
4,,0.7094059405940594,0.7787643368297226,50.0,67.4,,134.6,152.0,0.7445544554455445,0.837634484364278,177.4,235.4,,572.6,630.6,,,,,XGBoost,18.330666303634644,0.13546444280893585,0.07652130126953124,0.005489671466491927,10000,133,0.8000000000000003,"{'reg_lambda': 10000, 'n_estimators': 133, 'learning_rate': 0.8000000000000003}",150.0,152.0,159.0,155.0,144.0,5.019960159204453,12.0,649.0,629.0,629.0,621.0,625.0,9.666436778875656,128.0,139.0,137.0,136.0,133.0,3.826225293941799,11.0,562.0,570.0,568.0,581.0,582.0,7.735631842325486,74.0,63.0,65.0,66.0,69.0,3.826225293941799,14.0,246.0,238.0,240.0,227.0,226.0,7.735631842325487,52.0,50.0,43.0,47.0,58.0,5.019960159204453,13.0,159.0,179.0,179.0,187.0,183.0,9.666436778875658,0.7538476619939222,0.7955102440937163,0.8071022448779531,0.7693363395745516,0.7680251936084698,0.019537243699597688,2.0,0.8430752806097441,0.8334071108224683,0.833157441672385,0.8396503712871287,0.8388822174296637,0.0038245914814495,0.6881188118811881,0.7202970297029703,0.7326732673267327,0.7202970297029703,0.6856435643564357,0.018954643286214493,15.0,0.7493811881188119,0.7419554455445545,0.7407178217821783,0.7438118811881188,0.7469059405940595,0.003189133348199294
