,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,mean_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,mean_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,mean_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,mean_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,mean_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,mean_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,mean_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,mean_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,model,param_C,l2,mean_test_loss,mean_train_loss,n_hidden_layers,rate,units_0,units_1,units_2,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_reg_lambda,param_reg_alpha
0,0.29840450286865233,0.04832103886271419,0.0,0.0,65,101157.94542598983,"{'n_estimators': 65, 'learning_rate': 101157.94542598983}",,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
1,0.1948756217956543,0.03493027897796938,0.0,0.0,45,31805336.88329517,"{'n_estimators': 45, 'learning_rate': 31805336.88329517}",,,,,,,,23.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,23.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
2,0.24134187698364257,0.0343459590065607,0.0,0.0,70,82937320.44796288,"{'n_estimators': 70, 'learning_rate': 82937320.44796288}",,,,,,,,22.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,22.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
3,0.5223757266998291,0.12864642702857926,0.0,0.0,15,14876.473740795,"{'n_estimators': 15, 'learning_rate': 14876.473740795}",,,,,,,,21.0,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,21.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
4,0.27729024887084963,0.042082432272081464,0.0,0.0,35,1793700.7924109309,"{'n_estimators': 35, 'learning_rate': 1793700.7924109309}",,,,,,,,20.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,20.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
5,0.16415929794311523,0.019115031208827387,0.0,0.0,40,838.9768935652859,"{'n_estimators': 40, 'learning_rate': 838.9768935652859}",,,,,,,,19.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,19.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
6,0.1456592082977295,0.01496318063055109,0.0,0.0,75,31805336.88329517,"{'n_estimators': 75, 'learning_rate': 31805336.88329517}",,,,,,,,18.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,18.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
7,0.16263947486877442,0.004067695309351881,0.0,0.0,20,1470618415.4045618,"{'n_estimators': 20, 'learning_rate': 1470618415.4045618}",,,,,,,,17.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,17.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
8,0.1805859088897705,0.006531500688194063,0.0,0.0,85,123.38148697760201,"{'n_estimators': 85, 'learning_rate': 123.38148697760201}",,,,,,,,16.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,16.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
9,0.1908818244934082,0.02597054266389089,0.0,0.0,50,47.315125896148054,"{'n_estimators': 50, 'learning_rate': 47.315125896148054}",,,,,,,,15.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,15.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
10,0.1455766201019287,0.006799259246212121,0.0,0.0,10,14876.473740795,"{'n_estimators': 10, 'learning_rate': 14876.473740795}",,,,,,,,14.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,14.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
11,0.1437659740447998,0.004399593387601468,0.0,0.0,25,1793700.7924109309,"{'n_estimators': 25, 'learning_rate': 1793700.7924109309}",,,,,,,,24.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,24.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
12,0.14577255249023438,0.0024665967528383443,0.0,0.0,85,5704.925797046315,"{'n_estimators': 85, 'learning_rate': 5704.925797046315}",,,,,,,,13.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,13.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
13,6.999059772491455,0.371742322697933,0.3120980739593506,0.04964822894059146,60,1.023292992280754,"{'n_estimators': 60, 'learning_rate': 1.023292992280754}",5.0,11.0,9.0,7.0,7.0,7.8,2.039607805437114,1.0,71.0,74.0,70.0,72.0,61.0,69.6,4.498888751680798,613.0,613.0,607.0,609.0,609.0,610.2,2.4,3.0,2478.0,2475.0,2475.0,2475.0,2477.0,2476.0,1.2649110640673518,10.0,10.0,16.0,14.0,13.0,12.6,2.33238075793812,1.0,13.0,16.0,16.0,16.0,15.0,15.2,1.1661903789690602,42.0,36.0,38.0,40.0,40.0,39.2,2.039607805437114,3.0,117.0,114.0,118.0,116.0,127.0,118.4,4.498888751680798,0.7697483009460061,0.6987124756668147,0.6845565383695912,0.705320856528124,0.6886844085653692,0.709404516015181,0.03104549315827493,1.0,0.9697261204164781,0.9672032081450669,0.9687064923084807,0.9703987546657329,0.9680509545439021,0.9688171060159322,0.0011429618926079555,0.9223880597014925,0.9313432835820895,0.9194029850746268,0.9194029850746268,0.9207772795216741,0.9226629185909021,0.004477370914940787,3.0,0.9514744307577454,0.9514744307577454,0.9499813363195222,0.9507278835386338,0.9470149253731344,0.9501346013493563,0.00165518203284526,AdaBoost,,,,,,,,,,,,,,
14,0.16202888488769532,0.010889211728223231,0.014068222045898438,0.0070879253564035535,70,321.73625326955977,"{'n_estimators': 70, 'learning_rate': 321.73625326955977}",47.0,,47.0,47.0,47.0,,,11.0,188.0,,188.0,188.0,188.0,,,0.0,,0.0,0.0,0.0,,,11.0,0.0,,0.0,0.0,0.0,,,623.0,,623.0,623.0,622.0,,,11.0,2491.0,,2491.0,2491.0,2492.0,,,0.0,,0.0,0.0,0.0,,,11.0,0.0,,0.0,0.0,0.0,,,0.5098357296540418,,0.5,0.5212765957446809,0.5106382978723404,,,11.0,0.5212765957446809,,0.523936170212766,0.5186170212765957,0.5212765957446809,,,0.07014925373134329,,0.07014925373134329,0.07014925373134329,0.07025411061285501,,,11.0,0.07017543859649122,,0.07017543859649122,0.07017543859649122,0.07014925373134329,,,AdaBoost,,,,,,,,,,,,,,
15,0.14131417274475097,0.001971518914341153,0.0,0.0,5,1793700.7924109309,"{'n_estimators': 5, 'learning_rate': 1793700.7924109309}",,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
16,0.14046568870544435,0.002097973145487301,0.0,0.0,70,1793700.7924109309,"{'n_estimators': 70, 'learning_rate': 1793700.7924109309}",,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,9.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
17,0.18083615303039552,0.02980438881324706,0.0,0.0,55,47.315125896148054,"{'n_estimators': 55, 'learning_rate': 47.315125896148054}",,,,,,,,8.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,8.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
18,0.14403147697448732,0.001806151570406156,0.0,0.0,25,563962205.1458352,"{'n_estimators': 25, 'learning_rate': 563962205.1458352}",,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
19,0.18046102523803711,0.02845596043349945,0.0,0.0,45,47.315125896148054,"{'n_estimators': 45, 'learning_rate': 47.315125896148054}",,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,6.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
20,0.14514994621276855,0.003676609131253295,0.0,0.0,50,101157.94542598983,"{'n_estimators': 50, 'learning_rate': 101157.94542598983}",,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
21,0.5104965209960938,0.005556722089054362,0.027643203735351562,0.0017232299632382207,5,2.6683942737144424,"{'n_estimators': 5, 'learning_rate': 2.6683942737144424}",3.0,2.0,3.0,2.0,1.0,2.2,0.7483314773547882,2.0,17.0,9.0,16.0,12.0,14.0,13.6,2.870540018881465,622.0,622.0,621.0,622.0,622.0,621.8,0.4,2.0,2491.0,2489.0,2491.0,2491.0,2492.0,2490.8,0.9797958971132712,1.0,1.0,2.0,1.0,0.0,1.0,0.6324555320336759,2.0,0.0,2.0,0.0,0.0,0.0,0.4,0.8000000000000002,44.0,45.0,44.0,45.0,46.0,44.8,0.7483314773547882,2.0,171.0,179.0,172.0,176.0,174.0,174.4,2.8705400188814645,0.5395478296506266,0.5204740275263823,0.5457293125234794,0.5424507359721321,0.543647807347609,0.5383699426040458,0.009168644946085294,2.0,0.5921338093733184,0.5235347250100361,0.5842394321685728,0.5738189396721816,0.5829163962979407,0.5713286605044099,0.024593818839765712,0.9328358208955224,0.9313432835820895,0.9313432835820895,0.9313432835820895,0.9312406576980568,0.9316212658679696,0.0006085768559101787,1.0,0.9361702127659575,0.9324374766703994,0.9357969391564016,0.9343038447181784,0.9350746268656717,0.9347566200353217,0.0013240142039130183,AdaBoost,,,,,,,,,,,,,,
22,3.3807473182678223,2.2383122243170654,0.3340432167053223,0.12074054035457232,55,6.958249547006053,"{'n_estimators': 55, 'learning_rate': 6.958249547006053}",1.0,2.0,0.0,2.0,1.0,1.2,0.7483314773547883,3.0,8.0,9.0,9.0,7.0,8.0,8.2,0.7483314773547883,622.0,622.0,623.0,623.0,622.0,622.4,0.48989794855663565,1.0,2491.0,2489.0,2491.0,2491.0,2492.0,2490.8,0.9797958971132712,1.0,1.0,0.0,0.0,0.0,0.4,0.48989794855663565,3.0,0.0,2.0,0.0,0.0,0.0,0.4,0.8000000000000002,46.0,45.0,47.0,45.0,46.0,45.8,0.7483314773547882,1.0,180.0,179.0,179.0,181.0,180.0,179.8,0.7483314773547882,0.5200129776988491,0.5204740275263823,0.5134387486766162,0.5207472422389946,0.5259629198878019,0.5201271832057288,0.003982682416613818,3.0,0.5466445160022891,0.5235347250100361,0.5464875680107963,0.5429663810996181,0.5483632731122572,0.5415992926469994,0.009201070385766657,0.9298507462686567,0.9313432835820895,0.9298507462686567,0.9328358208955224,0.9312406576980568,0.9310242509425966,0.001112171375529128,2.0,0.9328107502799552,0.9324374766703994,0.933184023889511,0.9324374766703994,0.9328358208955224,0.9327411096811575,0.00028084836959926666,AdaBoost,,,,,,,,,,,,,,
23,0.22837448120117188,0.07690244433337956,0.0,0.0,65,82937320.44796288,"{'n_estimators': 65, 'learning_rate': 82937320.44796288}",,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,12.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
24,0.17483053207397461,0.02175051154294287,0.0,0.0,85,31805336.88329517,"{'n_estimators': 85, 'learning_rate': 31805336.88329517}",,,,,,,,25.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,25.0,,,,,,,,AdaBoost,,,,,,,,,,,,,,
0,7.342419958114624,0.2967035175754267,0.010104751586914063,0.00062987410175807,,,{'C': 1.0002302850208247},30.0,30.0,23.0,29.0,32.0,28.8,3.059411708155671,25.0,135.0,137.0,139.0,137.0,142.0,138.0,2.3664319132398464,445.0,415.0,425.0,440.0,484.0,441.8,23.642334910071806,25.0,1765.0,1735.0,1741.0,1826.0,1963.0,1806.0,84.84809956622482,178.0,208.0,198.0,183.0,138.0,181.0,24.0,1.0,726.0,756.0,750.0,665.0,529.0,685.2,84.47816285881223,17.0,17.0,24.0,18.0,15.0,18.2,3.059411708155671,1.0,53.0,51.0,49.0,51.0,46.0,50.0,2.3664319132398464,0.7767152761176188,0.7336839588811858,0.6617943376250812,0.721491752330863,0.799856331668605,0.7387083313246708,0.04779335337905755,25.0,0.8019209580019988,0.8044449379468214,0.8021195452565405,0.8135735456152788,0.8527394043919264,0.8149596782425134,0.019363192276474712,0.7089552238805971,0.664179104477612,0.6686567164179105,0.7,0.7713004484304933,0.7026182986413226,0.03845831645820813,25.0,0.7092198581560284,0.6987681970884658,0.7017543859649122,0.7327360955580441,0.7854477611940298,0.7255852595922961,0.032216596022471025,Logistic Regression,1.0002302850208247,,,,,,,,,,,,,
1,8.453611707687378,0.32066093185513667,0.00968475341796875,0.0016297403942396997,,,{'C': 2.610733248023406},32.0,30.0,23.0,29.0,32.0,29.2,3.3105890714493698,13.0,139.0,140.0,140.0,138.0,144.0,140.2,2.039607805437114,453.0,424.0,428.0,457.0,490.0,450.4,23.73689111909982,24.0,1792.0,1774.0,1764.0,1858.0,1988.0,1835.2,83.12496616540665,170.0,199.0,195.0,166.0,132.0,172.4,24.07155998268496,2.0,699.0,717.0,727.0,633.0,504.0,656.0,82.75747700359165,15.0,17.0,24.0,18.0,15.0,17.8,3.3105890714493698,2.0,49.0,48.0,48.0,50.0,44.0,47.8,2.039607805437114,0.7818722038181756,0.7386359755472831,0.6699907790034493,0.725897339571736,0.8058083053978244,0.7444409206676937,0.047090216071805906,24.0,0.8112652356995824,0.8142312324367723,0.8102979235887493,0.8218864507973386,0.8637811208633586,0.8242923926771603,0.020159003643336344,0.7238805970149254,0.6776119402985075,0.673134328358209,0.7253731343283583,0.7802690582959642,0.7160538116591928,0.03896553801803079,24.0,0.7207913400522583,0.7144456886898096,0.7107129525942516,0.7450541246733856,0.7955223880597015,0.7373052988138813,0.03146966561286129,Logistic Regression,2.610733248023406,,,,,,,,,,,,,
2,7.302507734298706,0.632930390208588,0.009061002731323242,0.00048105041691351577,,,{'C': 6.8143588475657255},32.0,30.0,23.0,30.0,32.0,29.4,3.3226495451672298,1.0,141.0,141.0,141.0,137.0,144.0,140.8,2.227105745132009,457.0,424.0,431.0,459.0,493.0,452.8,24.4,23.0,1810.0,1782.0,1773.0,1868.0,1994.0,1845.4,81.37223113568903,166.0,199.0,192.0,164.0,129.0,170.0,24.73054791143941,3.0,681.0,709.0,718.0,623.0,498.0,645.8,81.00716017735716,15.0,17.0,24.0,17.0,15.0,17.6,3.3226495451672298,14.0,47.0,47.0,47.0,51.0,44.0,47.2,2.2271057451320084,0.7843652880707627,0.7403777193401865,0.6741573033707865,0.7278439943990984,0.8075186426763359,0.746852589571434,0.04642289913126839,23.0,0.8151280781024454,0.8181559998975034,0.8140219684481154,0.8254396679108621,0.8685218230251699,0.8282535074768193,0.02052426948227889,0.7298507462686568,0.6776119402985075,0.6776119402985075,0.7298507462686568,0.7847533632286996,0.7199357472726057,0.039951337955008506,23.0,0.7282568122433744,0.7178051511758119,0.7144456886898096,0.7484135871593879,0.7977611940298508,0.741336486659647,0.0305998352977256,Logistic Regression,6.8143588475657255,,,,,,,,,,,,,
3,6.602337884902954,0.028689201933458277,0.008768558502197266,0.001558363348969446,,,{'C': 17.786377271042046},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,141.0,141.0,137.0,145.0,141.2,2.5612496949731396,458.0,424.0,432.0,458.0,497.0,453.8,25.553082005895103,20.0,1818.0,1784.0,1782.0,1872.0,2000.0,1851.2,81.21674704148154,165.0,199.0,191.0,165.0,125.0,169.0,25.892083732291614,4.0,673.0,707.0,709.0,619.0,492.0,640.0,80.85047928120154,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,47.0,47.0,51.0,43.0,46.8,2.5612496949731396,0.7848092619787576,0.7416413373860182,0.6760015026809194,0.7277756907209453,0.8080659506054594,0.74765874867442,0.04603367641082169,22.0,0.816488294028716,0.8196827728759706,0.8153480188252176,0.8267294173919728,0.8703083911068611,0.8297113788457476,0.020682062370545234,0.7313432835820896,0.6776119402985075,0.6791044776119403,0.7283582089552239,0.7892376681614349,0.7211311157218392,0.041122204888756876,22.0,0.7316162747293766,0.7185516983949235,0.7178051511758119,0.7499066815976111,0.8003731343283582,0.7436505880452163,0.030657304281398363,Logistic Regression,17.786377271042046,,,,,,,,,,,,,
4,6.99265685081482,0.6739943978932945,0.016537046432495116,0.010875226184225885,,,{'C': 46.42479556838303},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,141.0,141.0,137.0,144.0,141.0,2.280350850198276,457.0,426.0,431.0,459.0,500.0,454.6,26.310454196003533,5.0,1816.0,1788.0,1783.0,1873.0,2004.0,1852.8,82.09116883075792,166.0,197.0,192.0,164.0,122.0,168.2,26.65633133047382,16.0,675.0,703.0,708.0,618.0,488.0,638.4,81.72294659396465,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,47.0,47.0,51.0,44.0,47.0,2.280350850198276,0.7852532358867526,0.7425634370410846,0.6767186913015266,0.7283562719852464,0.8085448450434427,0.7482872962516106,0.04593370524261785,19.0,0.8170477548963502,0.8202422337436046,0.8159907582189501,0.827442623230865,0.8709124517605272,0.8303271643700594,0.02068365157892088,0.7298507462686568,0.682089552238806,0.6776119402985075,0.7298507462686568,0.7937219730941704,0.7226249916337594,0.04202023434090169,5.0,0.730869727510265,0.7200447928331467,0.7181784247853676,0.7502799552071668,0.8014925373134328,0.7441730875298759,0.030847008413465198,Logistic Regression,46.42479556838303,,,,,,,,,,,,,
5,7.0899168968200685,0.6104956525357755,0.008893918991088868,0.000727390779960035,,,{'C': 121.17485256961989},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,141.0,141.0,141.0,137.0,144.0,140.8,2.227105745132009,457.0,426.0,432.0,459.0,499.0,454.6,25.78836947152728,5.0,1818.0,1790.0,1785.0,1873.0,2003.0,1853.8,80.88856532291818,166.0,197.0,191.0,164.0,123.0,168.2,26.13350340080717,16.0,673.0,701.0,706.0,618.0,489.0,637.4,80.51981122680306,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,47.0,47.0,47.0,51.0,44.0,47.2,2.2271057451320084,0.785287387725829,0.7421536149721663,0.6769236023359857,0.7285953348587821,0.8083396045700212,0.7482599088925569,0.04581147225739474,20.0,0.8171374394629175,0.8203105648419416,0.8159843521784809,0.8275707440402469,0.8711942044329087,0.8304394609912992,0.020773382655085756,0.7298507462686568,0.6805970149253732,0.6791044776119403,0.7298507462686568,0.7922272047832586,0.7223260379715771,0.04149416883336537,11.0,0.7312430011198209,0.7207913400522583,0.7189249720044792,0.7502799552071668,0.8011194029850747,0.7444717342737599,0.030433834180481206,Logistic Regression,121.17485256961989,,,,,,,,,,,,,
6,6.394783306121826,0.057785698424621404,0.008548593521118164,0.0009234259617752177,,,{'C': 316.28238133306945},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,141.0,141.0,137.0,145.0,141.2,2.5612496949731396,456.0,426.0,431.0,459.0,499.0,454.2,25.949181104612915,13.0,1820.0,1790.0,1785.0,1875.0,2003.0,1854.6,80.81237528992698,167.0,197.0,192.0,164.0,123.0,168.6,26.29524671875128,11.0,671.0,701.0,706.0,616.0,489.0,636.6,80.44526089211222,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,47.0,47.0,51.0,43.0,46.8,2.5612496949731396,0.7859021208292066,0.7422902223284724,0.6768211468187563,0.7284587275024761,0.8083738113155916,0.7483692057589006,0.0459603705897553,14.0,0.8173253499833443,0.8204344149576774,0.8161338264560931,0.8278099028844265,0.8711408421843516,0.8305688672931787,0.020688959906305038,0.7283582089552239,0.682089552238806,0.6776119402985075,0.7298507462686568,0.7922272047832586,0.7220275305088905,0.04146579608467808,13.0,0.7323628219484882,0.7207913400522583,0.7189249720044792,0.7510265024262784,0.8014925373134328,0.7449196347489874,0.03050690997552484,Logistic Regression,316.28238133306945,,,,,,,,,,,,,
7,6.288278579711914,0.05510637252591295,0.008826398849487304,0.0004500256271891912,,,{'C': 825.5388194860245},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,457.0,425.0,431.0,459.0,499.0,454.2,26.187019685332654,13.0,1818.0,1790.0,1788.0,1875.0,2002.0,1854.6,80.11391889053986,166.0,198.0,192.0,164.0,123.0,168.6,26.52998303806469,11.0,673.0,701.0,703.0,616.0,490.0,636.6,79.74609708318019,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7854922987602883,0.7422902223284724,0.6775041836002867,0.728458727502476,0.8084764315523021,0.7484443727487651,0.04570822010464772,8.0,0.8174022224689733,0.8206693031082106,0.8161786687393766,0.8276283984044689,0.8713286772992727,0.8306414540040604,0.020728829423111616,0.7298507462686568,0.6805970149253732,0.6776119402985075,0.7298507462686568,0.7922272047832586,0.7220275305088905,0.041808209607989276,13.0,0.7316162747293766,0.7211646136618141,0.7200447928331467,0.7510265024262784,0.8007462686567164,0.7449196904614664,0.030046447581308217,Logistic Regression,825.5388194860245,,,,,,,,,,,,,
8,6.588643312454224,0.02226895184896806,0.008876609802246093,0.0007263678977855983,,,{'C': 2154.7654333634637},32.0,30.0,23.0,30.0,31.0,29.2,3.1874754901018454,13.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,456.0,424.0,431.0,459.0,499.0,453.8,26.39242315514057,20.0,1820.0,1789.0,1784.0,1874.0,2005.0,1854.4,81.83055663992516,167.0,199.0,192.0,164.0,123.0,169.0,26.735743864721623,4.0,671.0,702.0,707.0,617.0,487.0,636.8,81.462629468978,15.0,17.0,24.0,17.0,16.0,17.8,3.1874754901018454,2.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7851849322085995,0.742529285202008,0.6772309688876745,0.7282879683070934,0.8086816720257235,0.7483829653262198,0.04580611284409668,12.0,0.8175218018910632,0.8204429563449694,0.8161402324965622,0.8277308950519743,0.8713350807690994,0.8306341933107337,0.02074059980037035,0.7283582089552239,0.6776119402985075,0.6776119402985075,0.7298507462686568,0.7922272047832586,0.7211320081208308,0.04235741722149231,20.0,0.7323628219484882,0.7207913400522583,0.7185516983949235,0.7506532288167227,0.801865671641791,0.7448449521708367,0.030694669086157856,Logistic Regression,2154.7654333634637,,,,,,,,,,,,,
9,6.402562284469605,0.13254731637191597,0.008877706527709962,0.0008098250190305705,,,{'C': 5624.222584358598},32.0,31.0,23.0,30.0,31.0,29.4,3.261901286060018,1.0,142.0,142.0,141.0,137.0,144.0,141.2,2.3151673805580453,458.0,425.0,432.0,459.0,499.0,454.6,26.03536056980967,5.0,1819.0,1790.0,1787.0,1876.0,2003.0,1855.0,80.61017305526642,165.0,198.0,191.0,164.0,123.0,168.2,26.377262936097065,16.0,672.0,701.0,704.0,615.0,489.0,636.2,80.24313054710666,15.0,16.0,24.0,17.0,16.0,17.6,3.261901286060018,14.0,46.0,46.0,47.0,51.0,44.0,46.8,2.3151673805580453,0.7857313616338241,0.7420511594549367,0.6768552986578328,0.728390423824323,0.8089553259902853,0.7483967139122404,0.04608668618672854,11.0,0.8174470647522571,0.8204728512004918,0.81627262399959,0.8276134509767076,0.8714546122058674,0.8306521206269828,0.02077901721572689,0.7313432835820896,0.6805970149253732,0.6791044776119403,0.7298507462686568,0.7922272047832586,0.7226245454342637,0.041552555121862046,6.0,0.7319895483389325,0.7211646136618141,0.7196715192235908,0.7513997760358343,0.8011194029850747,0.7450689720490493,0.030229952602505945,Logistic Regression,5624.222584358598,,,,,,,,,,,,,
