,l2,mean_test_accuracy,mean_test_auc,mean_test_fn,mean_test_fp,mean_test_loss,mean_test_tn,mean_test_tp,mean_train_accuracy,mean_train_auc,mean_train_fn,mean_train_fp,mean_train_loss,mean_train_tn,mean_train_tp,n_hidden_layers,rate,units_0,model
12,0.002323522897860355,0.8268656730651855,0.856135368347168,12.0,104.0,0.46950003504753113,519.0,35.0,0.8831653594970703,0.9655740261077881,10.0,303.0,0.34318220615386963,2188.0,178.0,1.0,0.044951980041187285,32.0,Neural Net
13,0.002104678467011862,0.8462686538696289,0.860216498374939,11.0,92.0,0.44304221868515015,531.0,36.0,0.8618887662887573,0.9465779066085815,20.0,350.0,0.3990127742290497,2141.0,168.0,1.0,0.03387811456198321,32.0,Neural Net
14,0.0007565699405021578,0.8268656730651855,0.8619241118431091,12.0,104.0,0.4281193017959595,519.0,35.0,0.882045567035675,0.9735131859779358,10.0,306.0,0.2903999388217926,2185.0,178.0,1.0,0.005360676135970887,32.0,Neural Net
15,0.002176563235769399,0.8089552521705627,0.8605751395225525,11.0,117.0,0.4910789728164673,506.0,36.0,0.8630085587501526,0.9437101483345032,20.0,347.0,0.41242852807044983,2144.0,168.0,1.0,0.07837427131562628,32.0,Neural Net
16,0.0002012010893542561,0.8567163944244385,0.864331841468811,12.0,84.0,0.3772372901439667,539.0,35.0,0.9145203232765198,0.9843072891235352,2.0,227.0,0.2142544686794281,2264.0,186.0,1.0,0.0236540616620312,32.0,Neural Net
17,0.00038155473040718736,0.8686566948890686,0.8628291487693787,13.0,75.0,0.3763069212436676,548.0,34.0,0.8992161154747009,0.9788440465927124,6.0,264.0,0.2540087401866913,2227.0,182.0,1.0,0.035772511455466074,32.0,Neural Net
18,0.00022137709550181116,0.8059701323509216,0.8576380610466003,11.0,119.0,0.45045384764671326,504.0,36.0,0.8999626636505127,0.9748435020446777,6.0,262.0,0.2567647099494934,2229.0,182.0,1.0,0.05850774302905022,32.0,Neural Net
19,0.001985234810783792,0.7955223917961121,0.8576039671897888,11.0,126.0,0.4988827407360077,497.0,36.0,0.8816722631454468,0.9643129706382751,11.0,306.0,0.34930408000946045,2185.0,177.0,1.0,0.009985060059968288,32.0,Neural Net
20,0.00021312899189740968,0.8552238941192627,0.8561695218086243,16.0,81.0,0.3612697422504425,542.0,31.0,0.9175065159797668,0.9862664937973022,3.0,218.0,0.21120695769786835,2273.0,185.0,1.0,0.001149507105236914,32.0,Neural Net
21,0.00012337915003623315,0.858208954334259,0.8603360056877136,13.0,82.0,0.353550523519516,541.0,34.0,0.9081746935844421,0.9828382730484009,4.0,242.0,0.21167543530464172,2249.0,184.0,1.0,0.05460064810145559,32.0,Neural Net
22,0.00016847382991185995,0.8402985334396362,0.8551279306411743,13.0,94.0,0.39152705669403076,529.0,34.0,0.9096677899360657,0.9797729849815369,6.0,236.0,0.22734208405017853,2255.0,182.0,1.0,0.06091874815978768,32.0,Neural Net
23,0.0040895924136739635,0.8119403123855591,0.8610361814498901,11.0,115.0,0.5141361355781555,508.0,36.0,0.8331466913223267,0.9332490563392639,21.0,426.0,0.44155794382095337,2065.0,167.0,1.0,0.09024863945539759,32.0,Neural Net
24,0.00010344092994172993,0.825373113155365,0.8511833548545837,14.0,103.0,0.41430339217185974,520.0,33.0,0.8951101303100586,0.9733935594558716,8.0,273.0,0.2450879067182541,2218.0,180.0,1.0,0.051091690028034216,32.0,Neural Net
