,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,mean_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,mean_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,mean_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,mean_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,mean_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,mean_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,mean_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,mean_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,model,l2,mean_test_loss,mean_train_loss,n_hidden_layers,rate,units_0,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth
17,6.7618263244628904,0.323881386194153,0.009595203399658202,0.00229395839293069,0.06812920690579609,{'C': 0.06812920690579609},31.0,32.0,24.0,31.0,30.0,29.6,2.8705400188814645,13.0,129.0,131.0,132.0,138.0,122.0,130.4,5.161395160225576,396.0,350.0,365.0,353.0,409.0,374.6,23.686282950264694,8.0,1483.0,1434.0,1496.0,1500.0,1595.0,1501.6,52.29378548164208,227.0,273.0,258.0,270.0,213.0,248.2,23.978323544401515,18.0,1008.0,1057.0,995.0,991.0,897.0,989.6,51.93688477373282,16.0,15.0,23.0,16.0,17.0,17.4,2.8705400188814645,13.0,59.0,57.0,56.0,50.0,66.0,57.6,5.161395160225576,0.7116901745158977,0.6704347529114442,0.5875140876336191,0.6786311942898126,0.7086269412328111,0.6713794301167169,0.04494265093830422,8.0,0.6972078204942046,0.7004813071739111,0.7137076453957651,0.7130371464933335,0.7013912605443803,0.705165036020319,0.006847514504100169,0.6373134328358209,0.5701492537313433,0.5805970149253732,0.573134328358209,0.656203288490284,0.6034794636682059,0.03599965490220711,8.0,0.6017170586039567,0.5841731989548339,0.6076894363568496,0.6114221724524076,0.6406716417910447,0.6091347016318185,0.018330291612839066,Logistic Regression,,,,,,,,,,
18,7.031171894073486,0.23110721037526816,0.012606239318847657,0.00296937378708063,0.1,{'C': 0.1},30.0,32.0,23.0,31.0,33.0,29.8,3.54400902933387,12.0,125.0,131.0,132.0,130.0,123.0,128.2,3.54400902933387,406.0,364.0,374.0,371.0,425.0,388.0,23.469128658729534,7.0,1551.0,1511.0,1552.0,1584.0,1660.0,1571.6,49.898296564111284,217.0,259.0,249.0,252.0,197.0,234.8,23.78570999570961,19.0,940.0,980.0,939.0,907.0,832.0,919.6,49.54432359009456,17.0,15.0,24.0,16.0,14.0,17.2,3.54400902933387,14.0,63.0,57.0,56.0,58.0,65.0,59.8,3.54400902933387,0.7251801509511286,0.6829343260134557,0.6000136607356307,0.6875448242887879,0.7350687555585962,0.6861483435095198,0.04764063885130138,7.0,0.7166757774797783,0.720790590807759,0.7311811884486279,0.734228328365093,0.7337245141900891,0.7273200798582694,0.0072053346414257344,0.6507462686567164,0.591044776119403,0.5925373134328358,0.6,0.6846038863976084,0.6237864489213127,0.0375230951289451,7.0,0.6256065696155282,0.6129152668906308,0.6285927584919746,0.6397909667786488,0.6652985074626866,0.6344408138478937,0.017643209379357285,Logistic Regression,,,,,,,,,,
19,7.409713792800903,0.12999645591335113,0.014798688888549804,0.006110792120451731,0.1467799267622069,{'C': 0.1467799267622069},30.0,31.0,22.0,30.0,33.0,29.2,3.7629775444453557,14.0,128.0,130.0,136.0,129.0,125.0,129.6,3.6110940170535573,410.0,369.0,389.0,390.0,438.0,399.2,23.335809392433767,6.0,1601.0,1579.0,1598.0,1637.0,1745.0,1632.0,59.531504264548865,213.0,254.0,234.0,233.0,184.0,223.6,23.66938951472978,20.0,890.0,912.0,893.0,854.0,747.0,859.2,59.152007573707934,17.0,16.0,25.0,17.0,14.0,17.8,3.7629775444453557,12.0,60.0,58.0,52.0,59.0,63.0,58.4,3.6110940170535577,0.7374065093405281,0.6949899252074724,0.6104641234930501,0.6936921553225641,0.7506670315386195,0.6974439489804469,0.049020997496327705,6.0,0.7371281293507691,0.7405703084294951,0.7473671173672028,0.7543945437617978,0.7643053515931832,0.7487530901004896,0.00977463437346819,0.6567164179104478,0.5970149253731343,0.6134328358208955,0.6268656716417911,0.7040358744394619,0.6396131450371462,0.037697015780535754,6.0,0.6453900709219859,0.6379245987308697,0.6472564389697648,0.6592011944755506,0.6977611940298507,0.6575066994256044,0.021253869495428665,Logistic Regression,,,,,,,,,,
20,7.265080547332763,0.3208787757319775,0.011646080017089843,0.00443290049162669,0.21544346900318823,{'C': 0.21544346900318823},31.0,30.0,23.0,28.0,32.0,28.8,3.1874754901018454,15.0,128.0,131.0,136.0,132.0,134.0,132.2,2.7129319932501073,417.0,381.0,400.0,404.0,452.0,410.8,23.608473055240147,5.0,1634.0,1611.0,1636.0,1684.0,1813.0,1675.6,72.69277818325558,206.0,242.0,223.0,219.0,170.0,212.0,23.958297101421877,21.0,857.0,880.0,855.0,807.0,679.0,815.6,72.314867074482,16.0,17.0,24.0,19.0,15.0,18.2,3.1874754901018454,9.0,60.0,57.0,52.0,56.0,54.0,55.8,2.7129319932501073,0.7498377787643864,0.7076261056657902,0.6221440524572248,0.7004542194597179,0.7634261476363138,0.7086976607966866,0.04949413349116649,5.0,0.7572815326665358,0.759156367177157,0.7635786704476543,0.7721456819016544,0.7925169051603429,0.7689358314706688,0.012857137728575012,0.6686567164179105,0.6134328358208955,0.6313432835820896,0.6447761194029851,0.7234678624813154,0.6563353635410392,0.038098386373120706,5.0,0.6577081000373274,0.6502426278462112,0.6614408361328854,0.6778648749533408,0.7264925373134329,0.6747497952566396,0.027404978016634482,Logistic Regression,,,,,,,,,,
21,8.755194234848023,1.0627245655355517,0.016382932662963867,0.008310073465512768,0.31622776601683794,{'C': 0.31622776601683794},30.0,30.0,23.0,28.0,32.0,28.6,3.0724582991474434,18.0,134.0,133.0,137.0,133.0,138.0,135.0,2.0976176963403033,424.0,396.0,407.0,418.0,467.0,422.4,24.27014627067583,4.0,1675.0,1652.0,1680.0,1746.0,1871.0,1724.8,79.51201167119343,199.0,227.0,216.0,205.0,155.0,200.4,24.63818175109519,22.0,816.0,839.0,811.0,745.0,621.0,766.4,79.14442494579134,17.0,17.0,24.0,19.0,15.0,18.4,3.0724582991474434,7.0,54.0,55.0,51.0,55.0,50.0,53.0,2.0976176963403033,0.7606297599125712,0.7169837095727606,0.6361463064786038,0.7078993203784023,0.7768351918998426,0.7196988576484362,0.04912744521688836,4.0,0.7732539269028076,0.7754960410669901,0.7771103632652016,0.7872276365127224,0.8150186981318944,0.7856213331759231,0.015457659355808749,0.6776119402985075,0.6358208955223881,0.6417910447761194,0.6656716417910448,0.7458893871449925,0.6733569819066105,0.03935348803154174,4.0,0.6752519596864501,0.6662933930571109,0.6782381485628965,0.7013811123553565,0.7496268656716418,0.6941582958666912,0.030054233514624145,Logistic Regression,,,,,,,,,,
22,5.632997322082519,0.247551607758015,0.007861185073852538,0.0006617601571439337,0.46415888336127775,{'C': 0.46415888336127775},30.0,29.0,23.0,28.0,33.0,28.6,3.2619012860600183,18.0,135.0,134.0,138.0,134.0,140.0,136.2,2.4,435.0,404.0,416.0,429.0,473.0,431.4,23.397435756937124,3.0,1710.0,1677.0,1704.0,1791.0,1916.0,1759.6,86.97263937584049,188.0,219.0,207.0,194.0,149.0,191.4,23.753736548172796,23.0,781.0,814.0,787.0,700.0,576.0,731.6,86.61316297191784,17.0,18.0,24.0,19.0,14.0,18.4,3.2619012860600183,7.0,53.0,54.0,50.0,54.0,48.0,51.8,2.4,0.7672552166934189,0.72487278439944,0.6469041357877121,0.7141149550903316,0.7866525278784976,0.7279599239698801,0.04849782711758949,3.0,0.7859378870316118,0.7885259273811254,0.7880049027563057,0.7991898494153421,0.832438270550869,0.7988193674270508,0.017431052724515853,0.6940298507462687,0.6462686567164179,0.655223880597015,0.682089552238806,0.7563527653213752,0.6867929411239765,0.03886357440987394,3.0,0.6886898096304591,0.6759985069055617,0.6875699888017918,0.7185516983949235,0.7671641791044777,0.7075948365674427,0.03294019432556201,Logistic Regression,,,,,,,,,,
23,6.381474494934082,0.4442187241655441,0.009603643417358398,0.002189680334346486,0.6812920690579608,{'C': 0.6812920690579608},30.0,30.0,23.0,29.0,32.0,28.8,3.059411708155671,15.0,134.0,136.0,138.0,134.0,141.0,136.6,2.65329983228432,441.0,409.0,424.0,435.0,480.0,437.8,23.743630724891254,2.0,1741.0,1715.0,1727.0,1814.0,1949.0,1789.2,87.00436770645483,182.0,214.0,199.0,188.0,142.0,185.0,24.099792530227308,24.0,750.0,776.0,764.0,677.0,543.0,702.0,86.6371744691619,17.0,17.0,24.0,18.0,15.0,18.2,3.059411708155671,9.0,54.0,52.0,50.0,54.0,47.0,51.4,2.65329983228432,0.7731293330145829,0.7288343977323178,0.6548273624534681,0.7186571496875107,0.7948963535609221,0.7340689192897603,0.04851770783624121,2.0,0.7951305551047602,0.7978189567549562,0.7964288459731631,0.8073554156666126,0.8447585464977287,0.8082984639994442,0.018731410436886833,0.7029850746268657,0.655223880597015,0.6671641791044776,0.6925373134328359,0.7653213751868461,0.696646364589608,0.03836233065905257,2.0,0.6998880179171333,0.6909294512877939,0.6961552818215753,0.727136991414707,0.7798507462686567,0.7187920977419733,0.03299670452267254,Logistic Regression,,,,,,,,,,
24,5.8024329662323,0.3899254978512943,0.0074389934539794925,0.0005709737135392721,1.0,{'C': 1.0},30.0,30.0,23.0,29.0,32.0,28.8,3.059411708155671,15.0,136.0,136.0,139.0,137.0,142.0,138.0,2.280350850198276,445.0,416.0,426.0,441.0,484.0,442.4,23.260266550493352,1.0,1765.0,1737.0,1743.0,1827.0,1965.0,1807.4,84.99788232656152,178.0,207.0,197.0,182.0,138.0,180.4,23.618636709175235,25.0,726.0,754.0,748.0,664.0,527.0,683.8,84.6271823943111,17.0,17.0,24.0,18.0,15.0,18.2,3.059411708155671,9.0,52.0,52.0,49.0,51.0,46.0,50.0,2.280350850198276,0.7764420614050066,0.7338547180765684,0.6618967931423108,0.721491752330863,0.8000615721420264,0.7387493794193551,0.047766152601167323,1.0,0.8016882051982883,0.8046392545077171,0.8022220419040461,0.8132745970600544,0.8530403674737884,0.814972893228779,0.01948264889619219,0.7089552238805971,0.6656716417910448,0.6701492537313433,0.7014925373134329,0.7713004484304933,0.7035138210293822,0.03787861187466737,1.0,0.7095931317655841,0.6991414706980217,0.7025009331840238,0.7331093691675998,0.7861940298507463,0.7261077869331951,0.032300397311077575,Logistic Regression,,,,,,,,,,
0,,,,,,,,,,,,27.0,,,,,,,,166.0,,,,,,,506.0,,,,,,,,2133.0,,,,,,,117.0,,,,,,,,358.0,,,,,,,20.0,,,,,,,,22.0,,,,,,,0.7910419702529907,,,,,,,,0.9383076429367065,,,,,,,0.7955223917961121,,,,,,,,0.8581560254096985,,Neural Net,0.004720469653874792,0.5272746086120605,0.4442841708660126,1.0,0.0,39.0,,,,
1,,,,,,,,,,,,27.0,,,,,,,,151.0,,,,,,,528.0,,,,,,,,1838.0,,,,,,,95.0,,,,,,,,653.0,,,,,,,20.0,,,,,,,,37.0,,,,,,,0.7924079895019531,,,,,,,,0.8499716520309448,,,,,,,0.8283582329750061,,,,,,,,0.7424412369728088,,Neural Net,0.016777297096512125,0.5471994280815125,0.5961412191390991,1.0,0.0,44.0,,,,
2,,,,,,,,,,,,30.0,,,,,,,,167.0,,,,,,,503.0,,,,,,,,2127.0,,,,,,,120.0,,,,,,,,364.0,,,,,,,17.0,,,,,,,,21.0,,,,,,,0.8028584718704224,,,,,,,,0.9357399344444275,,,,,,,0.7955223917961121,,,,,,,,0.8562896847724915,,Neural Net,0.01256971268546655,0.5308799147605896,0.4659020006656647,1.0,0.0,21.0,,,,
3,,,,,,,,,,,,32.0,,,,,,,,142.0,,,,,,,464.0,,,,,,,,1692.0,,,,,,,159.0,,,,,,,,799.0,,,,,,,15.0,,,,,,,,46.0,,,,,,,0.7763566970825195,,,,,,,,0.7936294078826904,,,,,,,0.7402985095977783,,,,,,,,0.6845837831497192,,Neural Net,0.05040073875623539,0.5931121706962585,0.6265296339988708,1.0,0.0,29.0,,,,
4,,,,,,,,,,,,30.0,,,,,,,,157.0,,,,,,,510.0,,,,,,,,1861.0,,,,,,,113.0,,,,,,,,630.0,,,,,,,17.0,,,,,,,,31.0,,,,,,,0.7852190732955933,,,,,,,,0.8610796928405762,,,,,,,0.8059701323509216,,,,,,,,0.7532661557197571,,Neural Net,0.023696531480829067,0.5407917499542236,0.586820125579834,1.0,0.0,57.0,,,,
5,,,,,,,,,,,,36.0,,,,,,,,153.0,,,,,,,420.0,,,,,,,,1993.0,,,,,,,203.0,,,,,,,,498.0,,,,,,,11.0,,,,,,,,35.0,,,,,,,0.7947474718093872,,,,,,,,0.8826925754547119,,,,,,,0.6805970072746277,,,,,,,,0.8010451793670654,,Neural Net,0.02206108664021781,0.6780603528022766,0.5522790551185608,1.0,0.0,59.0,,,,
