,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_n_estimators,param_max_depth
13,6.843435335159302,0.16851051677385723,0.007614040374755859,0.00489262204032439,0.022099999999999998,{'C': 0.022099999999999998},0.7835533553355336,0.8192011508843192,0.8556211390369806,0.7915503088770416,0.7677719592087688,0.8035395826685287,0.030920181402283694,14,0.8311109905752735,0.8208250207703828,0.8164099914801741,0.8246768022606643,0.8273590880722688,0.8240763786317528,0.005098377681214194,LR,,
14,6.217460441589355,0.4982639016622899,0.003722953796386719,0.000735717170829053,0.0191,{'C': 0.0191},0.7816493187780316,0.8174663620208175,0.8541719556571041,0.7882711348057883,0.7663196726524901,0.8015756887828462,0.031099642559184796,15,0.8229913584624095,0.8137895497192691,0.8077056135597526,0.8170803985796763,0.8201263936489803,0.8163386627940176,0.005294958983990357,LR,,
15,5.305279779434204,0.03497877692188432,0.0025760173797607423,0.00019576959375726218,0.0161,{'C': 0.0161},0.7786769061521536,0.8140073622746891,0.8532622493018533,0.784008208513159,0.7641359425021732,0.7988181337488057,0.031694579050111055,16,0.8143961242730366,0.8055571357509882,0.7993134528578458,0.8102155886352933,0.8130345185960903,0.8085033640226508,0.005501316687972421,LR,,
16,5.349460697174072,0.06148736431328599,0.002724170684814453,0.0001805199933883628,0.015099999999999999,{'C': 0.015099999999999999},0.7772171447914022,0.812071591774562,0.8523525429466023,0.781987814166032,0.7629910742680265,0.797324033589325,0.031824097830418605,17,0.8112084658492574,0.8026340681903572,0.7962461832767991,0.8075405750088639,0.8105057200431582,0.8056270024736871,0.005578060645276573,LR,,
17,5.53569598197937,0.06073645099998191,0.002634096145629883,0.0002545618470429997,0.0141,{'C': 0.0141},0.7753448421765254,0.8095646103071845,0.8506494880257257,0.7789730896166539,0.7613373757075922,0.7951738811667364,0.03189106952542706,18,0.8074592133184457,0.7995773822438363,0.7927449846801891,0.8044068269734509,0.807783873339257,0.8023944561110359,0.005653236669125779,LR,,
18,5.270876169204712,0.03664660343247795,0.0027971744537353517,0.00032595729453850994,0.0121,{'C': 0.0121},0.7690773885080816,0.802974528222053,0.8450960480663451,0.7712405855970214,0.7566730977166239,0.7890123296220249,0.03193552613446769,19,0.799005535240857,0.7917878272327501,0.7845585433743802,0.796963224515931,0.8010787557121097,0.7946787772152056,0.005927494985863969,LR,,
19,5.478550958633423,0.03550796720288789,0.0028770923614501952,0.00023811586235729826,0.0101,{'C': 0.0101},0.7570819581958196,0.792999492256918,0.835046966235085,0.7653486502496405,0.7478003689019863,0.7796554871678898,0.031544498023143464,20,0.786602177053622,0.7809290182091433,0.772995261177641,0.7896307502209333,0.7911169422230685,0.7842548297768815,0.006623262862179261,LR,,
20,5.2666960716247555,0.06876039011829037,0.002549552917480469,0.0002611579958819773,0.0081,{'C': 0.0081},0.7491061606160616,0.7865363459422866,0.8278750952018279,0.761138613861386,0.741418788559798,0.7732150008362721,0.03131535906147792,21,0.7770299411020738,0.7715221515470627,0.7624896809563371,0.7806194468992597,0.7830452816916307,0.7749413004392727,0.007335007649251106,LR,,
21,5.329280996322632,0.07793499365751755,0.0028557777404785156,0.0003304792502384935,0.0071,{'C': 0.0071},0.748471481763561,0.7853410341034104,0.8272298383684523,0.7613290175171363,0.7407403481247481,0.7726223439754618,0.03121220450384344,22,0.776429981319885,0.7693670589667196,0.7609037894703421,0.7789994893396341,0.7817580736439029,0.7734916785480969,0.007520243731408942,LR,,
22,5.753704833984375,0.06396132099118886,0.002981710433959961,0.0003765210311594272,0.0051,{'C': 0.0051},0.7481224083946856,0.7838178048574088,0.8215388846576965,0.7613924854023864,0.7400089045307099,0.7709760975685774,0.029307366514120626,23,0.7765305258478814,0.7680540268083463,0.7585224717020072,0.7748996539151509,0.7789535864644156,0.7713920529475604,0.007384476926142732,LR,,
