,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_loss,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_learning_rate
28,25.130088806152344,0.733632134385701,0.0030745506286621095,0.0006136351341297034,l1,3.51,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 3.51}",0.6871667936024372,0.7042396547347042,0.7025471777947025,0.6955445544554455,0.691935039328344,0.6962866439831268,0.006404740346421162,4,0.9784881013488842,0.9716437971963953,0.9777604764752263,0.9784160003386762,0.9803236333248709,0.9773264017368106,0.0029664990657549744,SVM,squared_hinge,,,,,
29,25.675339555740358,1.172889178887131,0.003199195861816406,0.00045440901458053526,l1,3.01,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 3.01}",0.6876639587035627,0.7053291867648304,0.7031607006854532,0.6900651603621901,0.693408527148218,0.6959255067328509,0.007066954808535773,5,0.9782168957141573,0.9713798678104048,0.9772742907641913,0.9789021860497114,0.9798469630616908,0.9771240406800311,0.0029929429136492155,SVM,squared_hinge,,,,,
30,26.715957832336425,0.9236464757427122,0.0027828216552734375,0.00033604853031387515,l1,4.8100000000000005,"{'penalty': 'l1', 'loss': 'squared_hinge', 'C': 4.8100000000000005}",0.6836866378945587,0.7062494711009561,0.704874333587205,0.6904882795971905,0.6879067992452349,0.694641104285029,0.009187712590638554,6,0.9788472834456081,0.9720459753083805,0.9779489974652196,0.9796020288827386,0.9807150186172464,0.9778318607438387,0.0030320741781816817,SVM,squared_hinge,,,,,
31,44.938774538040164,3.325989319968398,0.00269317626953125,0.00019328751692195627,l2,0.76,"{'penalty': 'l2', 'loss': 'squared_hinge', 'C': 0.76}",0.6832635186595583,0.7084179571803334,0.6936299399170687,0.6902661419988152,0.684185977484258,0.6919527070480067,0.00908389956625078,7,0.9792640140550666,0.9721842240343757,0.9782248334400516,0.9794346751617972,0.9807097296268088,0.9779634952636199,0.002995523199072152,SVM,squared_hinge,,,,,
32,183.1418375968933,168.57886593007055,0.014518451690673829,0.013030815206347163,l2,1.51,"{'penalty': 'l2', 'loss': 'squared_hinge', 'C': 1.51}",0.6827451975966827,0.7064716086993315,0.692963527121943,0.6888910044850639,0.6806029639366505,0.6903348603679343,0.009183703442027454,8,0.9799109387154643,0.9727312656439348,0.978570785993618,0.9798824951976759,0.9813900260218329,0.9784971023145053,0.0030178653443153542,SVM,squared_hinge,,,,,
33,61.42502837181091,16.442463302778023,0.005391168594360352,0.004475956352823333,l2,4.8100000000000005,"{'penalty': 'l2', 'loss': 'squared_hinge', 'C': 4.8100000000000005}",0.6778264364898028,0.7029914529914529,0.6897372429550647,0.6877803164931877,0.6828078953505629,0.6882286688560142,0.0084617709101724,9,0.9807728434521699,0.97343176995412,0.9795292663953729,0.980301210238608,0.9810581418718795,0.97901864638243,0.00284097308255347,SVM,squared_hinge,,,,,
34,63.89270462989807,11.566350436618652,0.005548524856567383,0.0030900535481457854,l2,4.36,"{'penalty': 'l2', 'loss': 'squared_hinge', 'C': 4.36}",0.678059152069053,0.7020923246170772,0.6897266649741898,0.6878120504358127,0.6762355036360168,0.6867851391464299,0.009289291769575898,10,0.9807225711881717,0.9735627424313783,0.9795854919537919,0.9801953738933487,0.9823215494626385,0.9792775457858658,0.002998341990340749,SVM,squared_hinge,,,,,
35,0.042549657821655276,0.004953186576438198,0.0,0.0,l1,0.060000000000000005,"{'penalty': 'l1', 'loss': 'hinge', 'C': 0.060000000000000005}",,,,,,,,11,,,,,,,,SVM,hinge,,,,,
36,0.031206274032592775,0.006458011215639952,0.0,0.0,l1,3.96,"{'penalty': 'l1', 'loss': 'hinge', 'C': 3.96}",,,,,,,,23,,,,,,,,SVM,hinge,,,,,
37,0.03968625068664551,0.023669901814689327,0.0,0.0,l1,2.31,"{'penalty': 'l1', 'loss': 'hinge', 'C': 2.31}",,,,,,,,22,,,,,,,,SVM,hinge,,,,,
38,0.01873931884765625,0.008795813405372086,0.0,0.0,l1,0.46,"{'penalty': 'l1', 'loss': 'hinge', 'C': 0.46}",,,,,,,,21,,,,,,,,SVM,hinge,,,,,
39,0.022063636779785158,0.009441974731189831,0.0,0.0,l1,0.66,"{'penalty': 'l1', 'loss': 'hinge', 'C': 0.66}",,,,,,,,20,,,,,,,,SVM,hinge,,,,,
40,0.041199684143066406,0.012094218963464014,0.0,0.0,l1,2.46,"{'penalty': 'l1', 'loss': 'hinge', 'C': 2.46}",,,,,,,,19,,,,,,,,SVM,hinge,,,,,
41,0.03877191543579102,0.000657587614373581,0.0,0.0,l2,3.41,"{'penalty': 'l2', 'loss': 'hinge', 'C': 3.41}",,,,,,,,16,,,,,,,,SVM,hinge,,,,,
42,0.040645408630371097,0.0069351659984108575,0.0,0.0,l2,3.86,"{'penalty': 'l2', 'loss': 'hinge', 'C': 3.86}",,,,,,,,17,,,,,,,,SVM,hinge,,,,,
43,0.040243673324584964,0.0023412490734981617,0.0,0.0,l2,2.66,"{'penalty': 'l2', 'loss': 'hinge', 'C': 2.66}",,,,,,,,24,,,,,,,,SVM,hinge,,,,,
44,0.03761301040649414,0.0026791013499581256,0.0,0.0,l1,4.71,"{'penalty': 'l1', 'loss': 'hinge', 'C': 4.71}",,,,,,,,15,,,,,,,,SVM,hinge,,,,,
45,0.040619707107543944,0.0038500268846037985,0.0,0.0,l2,2.21,"{'penalty': 'l2', 'loss': 'hinge', 'C': 2.21}",,,,,,,,14,,,,,,,,SVM,hinge,,,,,
46,0.03800978660583496,0.00440898640808663,0.0,0.0,l1,0.81,"{'penalty': 'l1', 'loss': 'hinge', 'C': 0.81}",,,,,,,,13,,,,,,,,SVM,hinge,,,,,
47,0.03955411911010742,0.007728139923171962,0.0,0.0,l2,0.31000000000000005,"{'penalty': 'l2', 'loss': 'hinge', 'C': 0.31000000000000005}",,,,,,,,12,,,,,,,,SVM,hinge,,,,,
48,0.03362321853637695,0.0013191521112679602,0.0,0.0,l1,1.11,"{'penalty': 'l1', 'loss': 'hinge', 'C': 1.11}",,,,,,,,18,,,,,,,,SVM,hinge,,,,,
49,0.03191142082214356,0.000577555933332922,0.0,0.0,l1,0.76,"{'penalty': 'l1', 'loss': 'hinge', 'C': 0.76}",,,,,,,,25,,,,,,,,SVM,hinge,,,,,
50,1.8352134227752686,0.010789008380644376,0.048388433456420896,0.0037303223000149533,,,"{'n_estimators': 220, 'min_samples_split': 0.002, 'min_samples_leaf': 5, 'max_depth': 10}",0.7533214859947532,0.792015740035542,0.8351421680629602,0.7614771092493864,0.7497190832573621,0.7783351173200008,0.0320716449395928,1,0.8802395605674944,0.8732735446179571,0.8711667398701388,0.8826552751480385,0.8813930671913345,0.8777456374789926,0.004624055497605062,RF,,220,0.002,5,10,
51,0.9065228939056397,0.011072941268623515,0.02368955612182617,0.0007564675698610085,,,"{'n_estimators': 100, 'min_samples_split': 0.007, 'min_samples_leaf': 6, 'max_depth': 13}",0.7564525683337564,0.7864517220952865,0.8337035626639587,0.756981467377507,0.7532490936459812,0.7773676828232979,0.03063004167523581,2,0.8911063073169956,0.8855194712416192,0.8804552021209603,0.8907471252202719,0.8907638359989845,0.8877183883797664,0.004183661171419584,RF,,100,0.007,6,13,
52,1.4495306968688966,0.008575540542590025,0.0402310848236084,0.004370702784191259,,,"{'n_estimators': 190, 'min_samples_split': 0.016, 'min_samples_leaf': 5, 'max_depth': 9}",0.7542946602352544,0.7914656850300414,0.8325188288059575,0.7573622746890074,0.7511501685500456,0.7773583234620612,0.03117800799303848,3,0.8474058188822623,0.8397770028205386,0.8339434357652762,0.8464175720084034,0.84693000550055,0.8428947669954061,0.005270477745337514,RF,,190,0.016,5,9,
53,1.4875863075256348,0.1072276970319005,0.0373497486114502,0.00479842057606934,,,"{'n_estimators': 180, 'min_samples_split': 0.018000000000000002, 'min_samples_leaf': 8, 'max_depth': 13}",0.7526656511805028,0.7927773546585428,0.8339151222814588,0.755923669290006,0.7511183666546526,0.7772800328130325,0.032230715678501394,4,0.8623141910663541,0.8549671642738832,0.8515579110022172,0.8618260209238454,0.8615897647457054,0.858451010402401,0.004377639612343985,RF,,180,0.018000000000000002,8,13,
54,0.641166877746582,0.0022149293075266947,0.019825172424316407,0.0012264138190810501,,,"{'n_estimators': 80, 'min_samples_split': 0.018000000000000002, 'min_samples_leaf': 5, 'max_depth': 9}",0.7515866971312516,0.7920157400355421,0.8341161039180841,0.7565795041042566,0.7505777344329723,0.7769751559244213,0.03239965253664692,5,0.8416979324869953,0.8368764254832752,0.8309449598086478,0.8425413158632806,0.8442187367775239,0.8392558740839446,0.004819146289109681,RF,,80,0.018000000000000002,5,9,
